Date,Production_Quantity,Sales_Price,Cost_Price,Profit_Percent,Market_Share,Customer_Satisfaction,Engine_Size_cc,Mileage_km_l,Warranty_Period_months,Safety_Rating,Color,Monthly_Advertising_Expense,DealershipLocationID
2021-06-30,935,79931.00,50006.00,14.14,5.85,3.00961,5150,17.66996,54,1,Black,2430,31
2021-07-01,571,63880.00,54390.00,12.93,4.74,2.43136,4912,17.10149,36,3,Red,8613,55
2021-07-02,123,75476.00,14363.00,6.85,1.93,3.32979,2140,17.06750,35,1,White,5823,59
2021-07-03,669,31086.00,43746.00,15.62,2.38,3.38821,1838,10.24203,13,3,Silver,1544,22
2021-07-04,824,77944.00,56901.00,12.26,9.04,1.05123,4941,12.82027,24,2,Black,5209,28
2021-07-05,348,79953.00,23438.00,8.89,6.09,4.98274,1580,14.31337,45,3,Silver,8540,37
2021-07-06,817,42104.00,13545.00,8.69,5.83,2.48338,3950,15.82782,59,2,Blue,2238,55
2021-07-07,340,27817.00,16530.00,9.82,2.87,3.22524,3476,6.59138,14,4,Red,7445,35
2021-07-08,647,21221.00,50337.00,13.68,3.83,2.53461,5774,7.70458,52,1,Red,2374,38
2021-07-09,231,66603.00,25467.00,5.43,6.19,4.33975,2064,19.82209,54,2,White,7266,51
2021-07-10,722,25069.00,39052.00,13.50,4.20,3.04510,4784,16.52503,50,2,Blue,7249,50
2021-07-11,648,36239.00,30182.00,11.30,0.13,1.13547,1135,12.57395,47,1,Blue,9098,59
2021-07-12,434,30082.00,53071.00,5.22,8.38,1.46446,5247,14.22100,55,4,White,8143,26
2021-07-13,994,52444.00,23472.00,15.14,3.56,3.44273,2414,7.93363,27,1,Silver,1002,16
2021-07-14,108,44272.00,23816.00,11.78,5.78,4.17851,5248,11.03326,43,3,Red,5486,39
2021-07-15,376,37871.00,31631.00,14.63,3.09,3.30758,2522,17.90502,33,4,Red,6802,14
2021-07-16,197,30233.00,41553.00,11.87,0.14,1.81257,4500,11.60789,39,3,Silver,8336,26
2021-07-17,223,46623.00,37791.00,19.62,8.24,2.05551,2089,5.88074,32,3,White,4662,51
2021-07-18,760,32962.00,42476.00,10.73,2.05,3.14792,1294,6.14404,16,2,White,2981,30
2021-07-19,15,73442.00,44328.00,18.71,4.73,4.01266,2962,11.84708,47,3,Black,3411,5
2021-07-20,78,55705.00,18424.00,8.58,3.83,2.05127,1725,10.24075,48,3,Silver,8155,26
2021-07-21,558,39342.00,58093.00,15.74,6.08,1.19380,2524,16.92403,57,3,Black,9429,59
2021-07-22,646,46026.00,14185.00,8.63,5.14,4.79672,3476,16.62270,20,1,Blue,2362,11
2021-07-23,561,35423.00,27974.00,14.61,3.75,1.81226,4987,8.77542,52,4,Red,2763,28
2021-07-24,128,77089.00,30345.00,15.65,0.82,4.61807,2654,13.51235,49,3,Silver,1505,37
2021-07-25,607,43892.00,33859.00,10.43,0.29,4.83219,4553,10.62441,32,2,Silver,2949,32
2021-07-26,771,22931.00,14882.00,19.42,0.21,2.54905,5081,5.73047,30,1,White,4727,14
2021-07-27,686,22980.00,31769.00,12.22,5.35,4.71760,5372,10.56425,53,2,Silver,9260,49
2021-07-28,184,68115.00,18696.00,19.38,5.47,1.16831,3940,18.42928,52,2,Silver,4439,15
2021-07-29,726,51073.00,43319.00,6.62,1.30,4.86884,2686,6.00771,26,1,Black,4716,41
2021-07-30,727,16838.00,28054.00,10.43,6.21,2.88297,3877,16.05655,39,2,White,9203,11
2021-07-31,205,59947.00,17476.00,11.92,4.77,4.01475,1584,5.24099,54,2,Silver,1466,8
2021-08-01,183,54162.00,51010.00,10.80,6.47,3.74700,4325,7.02023,45,4,Black,2398,3
2021-08-02,562,28415.00,27728.00,13.03,8.01,4.13310,5097,18.00945,35,1,Silver,8948,6
2021-08-03,941,35933.00,45037.00,6.68,1.15,1.24638,4531,12.63137,18,3,Red,7272,56
2021-08-04,627,37618.00,24580.00,5.01,2.34,2.87187,2112,8.24103,48,2,Red,5081,26
2021-08-05,497,31648.00,34090.00,8.44,2.28,2.84335,3839,18.73625,19,2,Red,4529,25
2021-08-06,706,38097.00,44591.00,19.23,4.84,4.76285,1379,5.35700,30,3,Black,8361,19
2021-08-07,296,61124.00,57354.00,17.00,4.06,2.45140,4740,16.25335,24,4,Red,5355,54
2021-08-08,436,22253.00,58564.00,15.03,8.58,4.90955,1059,19.71203,48,2,White,1128,49
2021-08-09,859,40745.00,15494.00,11.23,1.55,2.37515,3456,11.60395,37,2,White,7660,27
2021-08-10,357,66845.00,58942.00,8.68,4.92,1.98707,5539,10.01830,36,2,Black,5881,16
2021-08-11,333,49766.00,48267.00,13.29,6.15,4.69394,4019,11.64649,44,4,Red,4788,35
2021-08-12,292,76792.00,34293.00,13.76,0.30,1.93471,2096,12.48714,35,3,Red,3642,8
2021-08-13,917,41917.00,25123.00,12.86,8.01,1.69733,4682,10.37576,16,2,Black,1302,59
2021-08-14,52,78131.00,39340.00,10.48,5.03,1.55985,3837,8.95838,51,3,Blue,1958,53
2021-08-15,725,68214.00,58610.00,12.06,2.60,4.55094,1266,9.23592,20,2,White,3356,41
2021-08-16,131,34517.00,19313.00,16.04,6.52,1.41215,1864,12.71607,30,2,Silver,3628,16
2021-08-17,157,64980.00,23870.00,15.78,7.15,4.99164,5491,12.63193,29,4,Black,4445,15
2021-08-18,893,75604.00,36230.00,5.18,3.88,3.00638,3901,6.21725,42,3,Blue,9756,15
2021-08-19,351,78930.00,31796.00,13.88,2.59,3.00613,5878,19.72425,33,3,Black,8850,22
2021-08-20,909,54096.00,19889.00,16.23,9.55,4.21848,2947,18.40006,35,3,Silver,2680,26
2021-08-21,110,38494.00,24333.00,19.00,4.89,4.52772,4297,8.59596,51,3,Silver,6063,60
2021-08-22,62,30564.00,36497.00,18.87,5.49,4.34202,1137,15.15842,43,3,Red,5014,60
2021-08-23,392,49379.00,16384.00,16.01,2.66,1.69837,3410,15.02188,38,2,White,9496,58
2021-08-24,927,67379.00,32850.00,12.87,4.90,4.46789,2915,14.20517,13,3,Black,5520,33
2021-08-25,388,48396.00,51741.00,5.34,2.95,4.94974,2365,6.20939,57,4,Black,5744,51
2021-08-26,755,19305.00,40963.00,11.19,6.48,1.89362,4492,9.02916,59,4,Blue,3055,40
2021-08-27,251,71018.00,35254.00,18.03,7.20,2.15202,1466,7.29537,29,2,Black,2234,38
2021-08-28,246,20327.00,26979.00,19.88,8.18,1.59074,1479,7.08916,15,4,Silver,1121,10
2021-08-29,753,62876.00,40583.00,10.78,2.62,2.64551,4832,14.20162,26,2,Black,4971,18
2021-08-30,484,29864.00,53140.00,6.42,0.20,4.87482,2894,7.44949,51,2,White,4646,43
2021-08-31,631,32275.00,44411.00,16.00,4.83,4.46994,4313,18.27762,17,4,Silver,3713,37
2021-09-01,743,35839.00,18887.00,19.23,8.04,4.71105,4168,12.87001,49,1,Silver,8275,59
2021-09-02,859,26848.00,28442.00,14.86,2.78,3.48226,2384,17.45264,44,2,Blue,9301,49
2021-09-03,535,35619.00,18677.00,12.04,8.38,3.97090,3733,15.62500,59,3,White,1846,10
2021-09-04,200,44609.00,31986.00,13.21,8.13,1.40422,1140,8.87191,23,3,Black,3948,41
2021-09-05,331,34498.00,34295.00,9.86,0.69,3.27553,3692,10.07937,14,4,White,1663,24
2021-09-06,640,51798.00,58578.00,8.86,1.92,4.54251,4393,6.27073,18,4,Red,1306,16
2021-09-07,799,22948.00,25007.00,8.04,2.29,3.94455,1363,11.37591,41,2,Silver,4503,24
2021-09-08,597,41749.00,45151.00,11.00,8.33,2.79517,4548,5.09518,20,1,Black,8870,48
2021-09-09,350,53692.00,14713.00,14.84,3.28,1.41936,3461,14.84868,34,1,Red,2232,12
2021-09-10,211,64686.00,28694.00,19.16,4.35,4.86695,2097,14.83748,41,2,Silver,8052,11
2021-09-11,902,62994.00,39342.00,18.42,6.19,1.68159,2577,15.88081,51,2,Blue,9396,8
2021-09-12,789,15981.00,48896.00,17.41,6.34,4.26280,4333,15.18878,28,4,Red,8176,26
2021-09-13,657,44820.00,47324.00,17.32,0.79,3.94961,1941,13.81085,52,2,Silver,6562,24
2021-09-14,678,40259.00,41700.00,14.96,4.57,2.41543,1036,6.17010,35,2,White,8310,7
2021-09-15,665,49428.00,51038.00,5.89,9.36,1.08368,1860,9.46210,35,1,Blue,5519,37
2021-09-16,367,48086.00,22064.00,18.21,5.26,4.83648,1257,11.51689,37,4,Red,9595,52
2021-09-17,869,23831.00,36530.00,14.27,2.00,3.55441,5471,10.99609,46,4,Silver,9211,24
2021-09-18,159,46049.00,48612.00,16.36,4.22,3.33200,1867,16.65447,53,3,Red,9103,25
2021-09-19,291,56336.00,14551.00,17.38,1.24,1.75526,2017,18.27599,31,3,White,8938,59
2021-09-20,738,49939.00,53462.00,15.89,8.92,2.86321,2755,19.24980,42,1,Black,4973,42
2021-09-21,496,66020.00,35641.00,15.58,0.49,1.24102,1917,16.99921,53,2,Blue,4101,41
2021-09-22,211,34409.00,38664.00,17.09,7.22,1.99150,2748,9.09201,13,1,Blue,1692,35
2021-09-23,83,67439.00,47548.00,12.83,1.94,3.72464,4040,19.57896,37,4,White,2934,21
2021-09-24,261,46412.00,31789.00,11.20,2.19,1.19615,3360,10.94509,20,1,White,9327,49
2021-09-25,939,46799.00,13935.00,13.54,6.86,3.48402,3048,13.18765,41,4,Red,2411,37
2021-09-26,470,36647.00,49938.00,18.65,9.01,1.56610,3879,11.39593,23,2,Silver,5013,40
2021-09-27,139,60443.00,41384.00,5.40,1.00,1.21700,2331,10.01356,15,1,Blue,7300,1
2021-09-28,870,76791.00,48787.00,7.33,2.00,3.61762,5251,5.76292,48,2,Red,8640,3
2021-09-29,130,28370.00,13979.00,8.32,4.53,4.21700,5616,9.53068,49,4,Silver,9503,14
2021-09-30,753,69525.00,18236.00,16.67,2.75,2.53576,2074,9.03266,24,3,White,7504,3
2021-10-01,302,74695.00,26915.00,14.07,3.88,4.77054,3239,12.66851,37,3,Red,1074,17
2021-10-02,230,64341.00,42208.00,13.39,8.73,3.56240,4213,18.86917,47,2,Black,4861,40
2021-10-03,941,67363.00,31181.00,18.11,6.45,3.67541,1789,8.55176,49,2,White,8403,11
2021-10-04,53,41016.00,37455.00,19.50,1.76,4.61537,1187,13.85724,52,3,White,5073,22
2021-10-05,205,42242.00,13869.00,10.31,6.66,1.86009,3334,10.17861,16,1,Blue,5410,54
2021-10-06,422,59495.00,42345.00,15.89,8.31,1.19260,4774,15.66717,15,2,Silver,3155,28
2021-10-07,19,27185.00,59496.00,17.19,9.86,3.69835,2470,16.26189,21,1,Black,3465,1
2021-10-08,173,26407.00,46259.00,7.10,0.79,2.70536,4326,7.28687,47,3,Red,2483,13
2021-10-09,528,46553.00,31012.00,19.16,7.09,3.22074,3444,15.04913,15,4,Silver,2737,32
2021-10-10,409,77045.00,43981.00,14.37,6.99,3.09204,4089,16.37194,20,4,Red,9230,30
2021-10-11,896,55464.00,25579.00,19.25,5.20,2.89531,2265,19.20803,55,1,White,6270,47
2021-10-12,481,51893.00,57081.00,14.60,9.62,3.22622,1174,7.34691,19,1,Silver,1463,27
2021-10-13,475,50128.00,13642.00,9.61,7.85,3.62850,2171,19.12318,49,4,Blue,2262,27
2021-10-14,752,46076.00,39997.00,18.17,0.68,1.83204,5170,15.62174,49,3,White,8011,55
2021-10-15,995,34037.00,18904.00,8.72,8.06,4.86850,3273,12.75614,32,1,White,1201,57
2021-10-16,400,76888.00,19821.00,14.98,5.43,3.94262,5564,5.59855,16,4,Black,8211,57
2021-10-17,603,22741.00,51671.00,14.57,4.39,3.10993,1054,9.33929,28,4,Red,8260,60
2021-10-18,95,78223.00,26154.00,18.92,4.51,2.51353,2658,6.62419,46,2,Blue,7180,12
2021-10-19,647,58303.00,17595.00,18.47,4.10,1.96634,4564,16.34320,30,3,Blue,8828,21
2021-10-20,213,17902.00,47268.00,7.34,4.68,1.79368,4000,17.70761,21,2,Blue,9252,27
2021-10-21,419,73626.00,43154.00,5.30,4.62,4.80916,2199,19.75340,27,1,White,2226,39
2021-10-22,818,33789.00,45909.00,6.36,0.99,3.85332,1222,14.21999,35,1,White,1233,38
2021-10-23,273,63816.00,58623.00,12.07,0.80,3.82498,5819,16.91934,21,2,Black,3496,35
2021-10-24,37,44950.00,50648.00,15.88,4.30,1.81803,5373,7.06735,52,4,Silver,9440,60
2021-10-25,503,46507.00,50441.00,14.40,7.86,4.87415,3135,7.90390,34,2,Red,3412,15
2021-10-26,916,49503.00,32402.00,9.18,1.02,3.07230,3680,9.65471,44,3,Red,5090,48
2021-10-27,307,69158.00,52568.00,8.15,3.48,3.43028,4917,17.07596,48,2,White,1462,23
2021-10-28,470,53370.00,22867.00,6.12,7.35,2.16879,5130,8.88141,51,1,Black,7332,59
2021-10-29,841,46646.00,28688.00,17.64,0.88,3.04032,1966,6.33831,44,4,Red,9627,13
2021-10-30,868,71707.00,39008.00,8.83,1.42,1.09136,3285,8.93603,41,4,Red,2737,22
2021-10-31,724,38114.00,26022.00,10.74,5.29,2.14387,2561,14.39550,24,1,Black,2888,49
2021-11-01,750,78096.00,31066.00,17.39,8.82,1.26131,3429,17.20406,41,2,Red,6333,39
2021-11-02,815,15236.00,49401.00,13.30,8.89,3.75547,2718,19.30100,52,3,Black,9924,11
2021-11-03,618,77998.00,16950.00,6.82,5.76,2.58375,5055,11.44879,57,2,Silver,4900,30
2021-11-04,15,26055.00,37260.00,15.43,8.96,2.58800,5721,14.55478,31,3,Red,4016,12
2021-11-05,774,43394.00,31298.00,8.79,8.08,1.66088,5474,14.03753,36,3,White,9372,26
2021-11-06,963,39814.00,28161.00,6.98,4.45,1.86270,5312,10.59445,47,3,White,3921,11
2021-11-07,323,34415.00,35969.00,5.10,8.43,3.79056,5962,7.02141,23,1,Blue,1372,20
2021-11-08,723,67144.00,33580.00,12.91,4.28,4.78730,5823,8.90619,30,4,White,4375,30
2021-11-09,356,71447.00,44546.00,15.89,9.77,3.90873,2904,17.22909,26,1,Black,9017,58
2021-11-10,53,23265.00,43612.00,9.88,6.95,3.48494,3296,19.48592,57,1,Red,5809,25
2021-11-11,304,52409.00,29493.00,6.84,8.13,4.71333,4444,14.63631,44,1,Blue,4454,17
2021-11-12,610,38409.00,29674.00,7.18,5.91,1.84372,4694,18.35342,15,2,Black,9327,51
2021-11-13,654,51058.00,45980.00,8.05,4.79,2.23295,2069,17.22047,39,4,White,5151,4
2021-11-14,596,44832.00,15870.00,6.29,1.89,1.24570,2785,17.31742,36,1,Silver,7912,21
2021-11-15,488,73525.00,41168.00,8.69,2.57,1.41060,3728,15.26222,52,1,White,5071,29
2021-11-16,227,24564.00,55335.00,17.30,1.63,4.09680,2302,9.00387,35,1,Blue,5488,13
2021-11-17,646,61049.00,56700.00,12.44,9.06,1.59067,2382,7.07382,57,2,Silver,2733,20
2021-11-18,319,79689.00,52159.00,7.36,5.57,4.20315,2786,15.68264,25,3,White,9800,45
2021-11-19,185,28672.00,56298.00,13.21,3.30,1.90394,5057,5.85302,36,4,Black,1682,33
2021-11-20,938,75661.00,34150.00,17.56,2.88,2.06850,1162,14.05133,17,4,Red,1247,56
2021-11-21,37,39758.00,56631.00,13.18,2.08,4.11734,2000,18.42244,21,3,Silver,4706,47
2021-11-22,99,58948.00,32611.00,5.85,6.06,1.52669,3177,12.28244,36,1,White,7343,42
2021-11-23,37,62996.00,40529.00,15.62,2.60,4.38952,3257,16.88241,15,1,Silver,7373,43
2021-11-24,652,43818.00,56584.00,16.99,9.10,2.03722,1474,14.80474,32,3,Blue,4162,51
2021-11-25,328,21606.00,29367.00,5.90,8.06,4.65188,3787,7.07172,57,1,Silver,1719,26
2021-11-26,455,41370.00,37219.00,18.48,6.08,1.75800,3368,10.21498,20,1,Red,2396,1
2021-11-27,408,77440.00,27190.00,13.07,1.80,2.84827,2891,8.85585,43,4,White,4676,60
2021-11-28,885,60706.00,19831.00,16.11,1.30,2.90146,3351,6.60240,47,4,Red,5781,17
2021-11-29,971,54129.00,42754.00,19.45,1.12,3.28494,5014,9.68909,16,4,White,2214,1
2021-11-30,523,79838.00,58317.00,12.26,1.34,3.55444,4594,5.09242,57,1,Red,2711,26
2021-12-01,786,44852.00,41949.00,10.12,0.37,2.14985,3454,8.27868,59,4,Black,6598,53
2021-12-02,900,38605.00,44633.00,18.13,8.52,3.75344,2373,15.55736,18,3,White,7283,48
2021-12-03,369,18548.00,37280.00,14.33,7.69,3.70182,1809,8.73623,33,4,Red,6463,49
2021-12-04,578,18472.00,28243.00,8.48,2.83,3.65057,4263,6.92942,33,3,Black,2375,9
2021-12-05,320,20863.00,33735.00,16.05,7.10,1.05321,2028,17.27387,13,2,White,4256,3
2021-12-06,933,58093.00,22527.00,17.40,0.42,2.85283,4956,11.48171,13,4,Silver,6755,60
2021-12-07,70,38638.00,56391.00,11.88,0.27,2.42224,1987,11.01434,26,3,Red,7238,21
2021-12-08,835,58069.00,46576.00,8.30,7.40,4.39855,5984,18.45437,26,1,Silver,6608,48
2021-12-09,402,26768.00,12572.00,12.04,7.76,3.84343,3987,19.94306,51,2,Silver,2092,17
2021-12-10,31,36202.00,35772.00,12.12,0.30,4.57407,4712,15.38959,34,4,Blue,7827,58
2021-12-11,139,35608.00,49678.00,14.17,2.85,2.37651,3739,14.56618,42,4,Black,6150,47
2021-12-12,71,24160.00,34258.00,8.05,6.70,3.02505,3759,7.28219,46,2,White,4715,46
2021-12-13,526,25609.00,43870.00,16.67,6.33,3.40088,1764,10.34929,54,4,Blue,6289,24
2021-12-14,283,55258.00,15145.00,13.56,7.67,2.61184,3285,10.31531,47,1,White,6595,42
2021-12-15,141,67923.00,42380.00,16.44,6.71,1.53933,5114,15.85974,47,2,White,1989,55
2021-12-16,296,60046.00,27413.00,9.64,1.18,2.08604,2715,6.13416,31,4,White,9681,54
2021-12-17,182,63137.00,46294.00,11.80,1.56,1.02077,3133,7.55891,24,1,Blue,1306,54
2021-12-18,316,34747.00,58913.00,17.04,9.55,2.89617,1305,17.40795,17,3,Silver,2908,52
2021-12-19,97,31205.00,22468.00,6.35,7.19,1.03757,3410,18.59865,41,2,Blue,3977,7
2021-12-20,602,49154.00,37999.00,7.32,2.28,3.28862,4561,11.43057,14,2,White,3629,35
2021-12-21,137,54354.00,30036.00,14.56,0.94,4.62629,3436,18.93053,58,4,Blue,2577,4
2021-12-22,355,69876.00,43230.00,7.77,4.62,3.51799,4892,16.36866,24,1,White,2676,42
2021-12-23,613,25668.00,57463.00,19.49,0.67,3.60219,2178,17.35338,23,1,Blue,4269,41
2021-12-24,25,33325.00,40127.00,6.66,1.04,1.04005,2665,9.84440,41,2,Silver,3070,41
2021-12-25,546,38552.00,22881.00,5.37,9.72,4.60605,4399,5.53208,45,3,Silver,7923,1
2021-12-26,779,33131.00,34475.00,10.39,0.89,4.15780,4852,9.22154,54,3,Silver,4451,9
2021-12-27,702,40032.00,14029.00,16.43,1.04,1.34272,4399,17.17373,39,2,White,8754,39
2021-12-28,276,71610.00,57446.00,14.39,7.01,1.40609,2054,15.75071,31,2,White,2565,47
2021-12-29,339,40530.00,41576.00,14.00,3.67,4.82285,4316,13.86086,34,4,Black,9368,47
2021-12-30,951,58096.00,39138.00,12.80,3.23,3.65265,1371,9.98680,46,1,Red,7239,46
2021-12-31,851,20939.00,44698.00,14.40,9.55,1.58305,4577,8.67648,17,2,Red,3985,14
2022-01-01,651,63458.00,53122.00,17.96,2.07,3.13610,4819,16.22209,57,1,Red,5622,47
2022-01-02,596,61580.00,31054.00,8.49,6.35,2.98744,5590,16.37886,56,4,Silver,7463,1
2022-01-03,563,29445.00,24655.00,19.56,9.82,2.05171,4610,6.15141,54,4,Red,5329,60
2022-01-04,116,56868.00,17263.00,10.04,1.34,2.92655,5962,12.12074,17,2,White,3939,58
2022-01-05,551,18845.00,42538.00,15.56,0.30,2.19818,5188,12.02497,48,1,Red,8184,46
2022-01-06,988,21116.00,29840.00,6.39,2.62,2.20290,5161,18.62787,13,3,Blue,3484,44
2022-01-07,598,35137.00,43086.00,6.14,9.50,4.99370,2605,14.02733,43,1,Silver,7300,54
2022-01-08,519,42508.00,24879.00,16.34,0.42,3.26152,3721,11.08194,21,2,Red,5656,21
2022-01-09,202,70880.00,56969.00,14.53,9.80,4.17466,1233,14.57053,54,3,Red,6626,43
2022-01-10,453,37722.00,54810.00,9.50,5.41,2.42827,2870,13.91820,56,3,Blue,1904,48
2022-01-11,871,47375.00,27782.00,17.01,6.70,4.17722,3665,18.06715,49,4,Black,5508,55
2022-01-12,76,79754.00,18994.00,8.59,2.26,4.03042,5720,8.49094,34,3,Black,1951,47
2022-01-13,591,70000.00,28326.00,12.30,9.21,4.00096,1908,10.94444,14,3,Red,1159,14
2022-01-14,538,25985.00,16385.00,5.38,9.98,2.12221,1812,9.80942,28,1,Silver,6782,46
2022-01-15,24,15874.00,38207.00,14.98,1.66,4.21450,4414,15.11357,41,1,Blue,3970,23
2022-01-16,20,44338.00,24472.00,9.40,6.23,1.77256,4332,15.97780,27,1,Silver,8529,59
2022-01-17,142,34026.00,39505.00,5.31,3.02,4.81917,4467,5.37823,34,4,Blue,6861,20
2022-01-18,518,24253.00,41723.00,7.58,0.78,2.17712,5776,18.09867,55,3,Silver,2746,60
2022-01-19,456,45762.00,38903.00,17.78,3.43,1.12806,2805,12.37449,30,3,Silver,5481,33
2022-01-20,16,39318.00,49322.00,6.98,2.95,4.86091,4633,9.54723,20,2,White,4282,32
2022-01-21,630,57191.00,49419.00,19.79,9.85,1.03877,1520,11.41638,30,3,White,5921,58
2022-01-22,161,27433.00,38610.00,10.69,4.14,4.04417,1248,18.32438,29,1,White,9392,35
2022-01-23,95,39936.00,15444.00,15.38,4.22,3.94210,4656,12.18841,51,3,Blue,7032,24
2022-01-24,782,28455.00,53782.00,17.69,3.35,4.68009,2839,7.20599,26,3,Silver,6727,16
2022-01-25,65,49033.00,55189.00,19.74,9.14,3.81398,5145,14.57648,41,3,Red,1644,27
2022-01-26,114,54920.00,13477.00,8.65,5.20,3.93301,3127,5.52612,53,2,Black,4732,9
2022-01-27,779,62232.00,48910.00,12.56,5.08,2.27582,3592,12.89787,32,3,Black,6914,27
2022-01-28,473,53505.00,45922.00,12.05,9.74,3.78200,3966,7.40818,35,3,White,5342,34
2022-01-29,727,63096.00,30029.00,17.63,0.68,1.04413,5448,10.95510,40,1,Red,5594,22
2022-01-30,693,38918.00,56880.00,18.77,2.95,2.93508,4242,19.54012,15,4,Blue,1069,17
2022-01-31,563,35343.00,37305.00,13.10,1.20,2.19265,2627,12.90617,41,4,Silver,7188,18
2022-02-01,442,47470.00,40347.00,16.18,1.29,1.60085,1128,7.87478,16,3,Silver,1769,22
2022-02-02,360,44347.00,56606.00,6.13,7.95,4.55723,2973,11.72408,37,2,Black,6102,13
2022-02-03,114,56358.00,54892.00,11.17,5.52,3.40518,3783,15.21194,27,4,White,7931,59
2022-02-04,493,70421.00,23286.00,6.19,0.88,3.13527,3882,19.08957,57,2,Blue,8982,56
2022-02-05,599,69816.00,41103.00,6.67,1.46,2.91825,3736,13.49947,27,4,Black,9722,6
2022-02-06,357,76728.00,50538.00,18.88,9.64,2.60252,3423,18.79742,32,1,Silver,8387,13
2022-02-07,49,54629.00,34064.00,10.53,0.57,3.88962,2077,7.99609,32,4,Blue,4102,26
2022-02-08,982,50130.00,39715.00,9.57,5.90,1.74410,1221,18.21953,33,3,Black,8226,47
2022-02-09,435,22317.00,52072.00,10.70,2.55,3.53066,4965,16.99391,16,4,Black,2893,17
2022-02-10,784,20270.00,17295.00,7.31,4.79,1.84210,5975,19.24922,12,4,Black,9114,11
2022-02-11,818,33954.00,37501.00,15.93,4.93,2.80128,2501,14.44344,43,2,White,2628,40
2022-02-12,27,54445.00,36572.00,13.42,6.42,4.46411,3415,6.24754,23,4,Blue,5974,50
2022-02-13,943,49167.00,46226.00,17.39,5.81,2.79482,4944,13.87834,26,3,Black,8492,11
2022-02-14,140,48747.00,27642.00,6.77,9.94,3.53442,4889,5.67862,23,2,Blue,8693,22
2022-02-15,966,61721.00,39480.00,9.88,1.32,2.51830,4516,15.86866,17,4,Black,9859,6
2022-02-16,387,66113.00,54275.00,17.93,8.68,3.38978,1937,5.30142,13,2,Blue,2479,20
2022-02-17,116,63867.00,34950.00,8.00,1.89,2.21273,3301,5.73785,20,4,Black,5971,2
2022-02-18,717,32360.00,48930.00,11.63,6.99,2.91373,3020,18.26265,17,4,White,2817,45
2022-02-19,262,75872.00,43656.00,17.59,2.00,2.00599,3964,18.64262,44,1,White,7399,45
2022-02-20,438,75419.00,58409.00,16.83,7.00,1.83832,5298,16.85183,26,4,Blue,3763,54
2022-02-21,647,44814.00,15884.00,14.52,2.50,2.98262,2274,7.55011,52,4,Red,5084,53
2022-02-22,564,17773.00,51368.00,19.05,1.76,1.48255,2333,11.45142,18,2,Silver,6797,44
2022-02-23,982,26535.00,37226.00,15.88,4.59,2.65033,4427,5.77567,49,3,Red,8128,21
2022-02-24,226,58032.00,14577.00,19.30,5.50,2.78977,1026,17.54323,56,1,White,1558,57
2022-02-25,646,55349.00,56457.00,5.68,0.96,1.33163,5194,9.12745,35,2,Red,2541,27
2022-02-26,515,73327.00,30577.00,8.28,0.91,2.46954,2485,14.03003,58,2,Red,5715,52
2022-02-27,888,67672.00,35056.00,6.29,8.47,1.17127,5989,18.37970,59,4,Black,9126,36
2022-02-28,855,46468.00,56192.00,11.41,2.57,1.97110,5765,19.81082,39,3,White,4397,15
2022-03-01,525,35352.00,56165.00,14.66,6.80,1.35645,3039,13.60718,19,3,White,7483,19
2022-03-02,947,22095.00,54057.00,7.32,8.38,2.79403,3059,19.45551,18,1,Blue,5092,28
2022-03-03,92,31575.00,34149.00,14.33,5.74,2.36210,3460,10.25429,45,3,Silver,2635,36
2022-03-04,510,76473.00,26607.00,15.26,4.75,1.45227,3951,15.57084,32,2,Red,2454,43
2022-03-05,351,65823.00,59381.00,9.26,8.59,3.18955,4818,13.66798,14,2,Black,7417,21
2022-03-06,241,55091.00,44422.00,12.93,5.73,3.15662,3852,15.35518,32,3,Red,4144,30
2022-03-07,623,32878.00,50526.00,18.63,5.01,2.32024,1107,8.26278,23,1,Silver,2630,29
2022-03-08,197,51954.00,20982.00,9.03,5.14,2.65463,4077,17.92700,39,2,Red,9092,59
2022-03-09,485,29037.00,46953.00,16.70,7.74,4.77130,4998,16.09017,41,2,Silver,5033,26
2022-03-10,919,41084.00,47216.00,19.75,6.69,1.61284,3582,12.17939,45,3,White,2569,51
2022-03-11,289,78284.00,35403.00,16.08,9.35,4.76648,4723,11.99645,31,1,Red,6766,28
2022-03-12,382,43213.00,57715.00,6.62,0.41,2.30084,5577,16.55584,54,1,Black,6412,12
2022-03-13,856,34507.00,18656.00,5.28,4.63,2.21902,2887,18.56643,47,3,Silver,4682,9
2022-03-14,91,43761.00,23117.00,7.95,8.81,3.33641,2588,9.76612,38,2,Blue,5212,10
2022-03-15,610,33651.00,46973.00,14.39,6.11,2.53445,5769,13.11343,47,3,Silver,5411,54
2022-03-16,876,17825.00,45791.00,19.93,8.82,3.51114,4180,15.02575,48,4,White,5699,38
2022-03-17,24,29905.00,30178.00,11.14,0.98,4.10998,1245,19.92367,54,2,Silver,7369,19
2022-03-18,654,68430.00,59804.00,18.90,2.90,2.52154,3207,13.82336,25,2,Red,1678,16
2022-03-19,130,48456.00,39817.00,6.29,8.31,4.24185,4579,11.36922,45,2,White,1217,38
2022-03-20,552,77877.00,55797.00,6.08,7.91,2.89843,3104,18.52449,45,4,Blue,1580,29
2022-03-21,102,59378.00,43154.00,17.27,5.89,3.36216,2964,10.53884,25,1,Blue,7108,29
2022-03-22,191,60449.00,22901.00,15.01,3.94,1.41345,4666,8.16989,33,2,White,4796,16
